state,subunitID,candidateID,candidateName,voteCount
AR,05085,AR13754,Hawkins,72
AR,05085,AR13758,West,71
AR,05085,AR13751,Blankenship,63
AR,05085,AR13769,Collins,48
AR,05085,AR13752,La Riva,37
AR,05085,AR13757,Pierce,35
AR,05085,AR13750,Carroll,19
AR,05087,AR12686,Trump,5630
AR,05087,AR13356,Biden,1555
AR,05087,AR13753,Jorgensen,54
AR,05087,AR13754,Hawkins,19
AR,05087,AR13769,Collins,18
AR,05087,AR13758,West,10
AR,05087,AR13757,Pierce,8
AR,05087,AR13755,De La Fuente,6
AR,05087,AR13752,La Riva,4
AR,05087,AR13751,Blankenship,3
AR,05087,AR13750,Carroll,3
AR,05087,AR13756,Gammon,3
AR,05087,AR13759,Myers,2
AR,05089,AR12686,Trump,5767
AR,05089,AR13356,Biden,1526
AR,05089,AR13753,Jorgensen,64
AR,05089,AR13756,Gammon,27
AR,05089,AR13759,Myers,20
AR,05089,AR13769,Collins,19
AR,05089,AR13754,Hawkins,19
AR,05089,AR13751,Blankenship,7
AR,05089,AR13750,Carroll,7
AR,05089,AR13755,De La Fuente,7
AR,05089,AR13757,Pierce,7
AR,05089,AR13758,West,7
AR,05089,AR13752,La Riva,4
AR,05091,AR12686,Trump,11907
AR,05091,AR13356,Biden,4235
AR,05091,AR13753,Jorgensen,101
AR,05091,AR13754,Hawkins,41
AR,05091,AR13757,Pierce,41
AR,05091,AR13759,Myers,35
AR,05091,AR13755,De La Fuente,29
AR,05091,AR13758,West,28
AR,05091,AR13769,Collins,27
AR,05091,AR13751,Blankenship,19
AR,05091,AR13752,La Riva,19
AR,05091,AR13756,Gammon,17
AR,05091,AR13750,Carroll,7
AR,05093,AR12686,Trump,7262
AR,05093,AR13356,Biden,4542
AR,05093,AR13753,Jorgensen,121
AR,05093,AR13769,Collins,86
AR,05093,AR13757,Pierce,52
AR,05093,AR13758,West,48
AR,05093,AR13750,Carroll,44
AR,05093,AR13759,Myers,35
AR,05093,AR13751,Blankenship,28
AR,05093,AR13754,Hawkins,23
AR,05093,AR13755,De La Fuente,17
AR,05093,AR13756,Gammon,16
AR,05093,AR13752,La Riva,13
AR,05095,AR12686,Trump,1545
AR,05095,AR13356,Biden,1146
AR,05095,AR13754,Hawkins,33
AR,05095,AR13756,Gammon,20
AR,05095,AR13752,La Riva,19
AR,05095,AR13753,Jorgensen,12
AR,05095,AR13759,Myers,12
AR,05095,AR13758,West,10
AR,05095,AR13769,Collins,6
AR,05095,AR13751,Blankenship,5
AR,05095,AR13757,Pierce,4
AR,05095,AR13755,De La Fuente,2
AR,05095,AR13750,Carroll,1
AR,05097,AR12686,Trump,3021
AR,05097,AR13356,Biden,722
AR,05097,AR13750,Carroll,31
AR,05097,AR13753,Jorgensen,26
AR,05097,AR13755,De La Fuente,9
AR,05097,AR13754,Hawkins,7
AR,05097,AR13769,Collins,6
AR,05097,AR13756,Gammon,4
AR,05097,AR13758,West,4
AR,05097,AR13752,La Riva,3
AR,05097,AR13759,Myers,3
AR,05097,AR13751,Blankenship,2
AR,05097,AR13757,Pierce,1
AR,05099,AR12686,Trump,2133
AR,05099,AR13356,Biden,1076
AR,05099,AR13751,Blankenship,46
AR,05099,AR13769,Collins,29
AR,05099,AR13754,Hawkins,26
AR,05099,AR13759,Myers,14
AR,05099,AR13755,De La Fuente,8
AR,05099,AR13753,Jorgensen,8
AR,05099,AR13757,Pierce,7
AR,05099,AR13758,West,5
AR,05099,AR13750,Carroll,3
AR,05099,AR13752,La Riva,3
AR,05099,AR13756,Gammon,0
AR,05101,AR12686,Trump,3192
AR,05101,AR13356,Biden,709
AR,05101,AR13753,Jorgensen,23
AR,05101,AR13751,Blankenship,15
AR,05101,AR13758,West,13
AR,05101,AR13754,Hawkins,11
AR,05101,AR13757,Pierce,9
AR,05101,AR13755,De La Fuente,8
AR,05101,AR13756,Gammon,8
AR,05101,AR13750,Carroll,4
AR,05101,AR13769,Collins,4
AR,05101,AR13759,Myers,2
AR,05101,AR13752,La Riva,0
AR,05103,AR12686,Trump,5253
AR,05103,AR13356,Biden,3395
AR,05103,AR13753,Jorgensen,83
AR,05103,AR13754,Hawkins,60
AR,05103,AR13769,Collins,50
AR,05103,AR13758,West,38
AR,05103,AR13757,Pierce,31
AR,05103,AR13759,Myers,29
AR,05103,AR13750,Carroll,13
AR,05103,AR13752,La Riva,13
AR,05103,AR13755,De La Fuente,11
AR,05103,AR13756,Gammon,9
AR,05103,AR13751,Blankenship,8
AR,05105,AR12686,Trump,3466
AR,05105,AR13356,Biden,1005
AR,05105,AR13753,Jorgensen,35
AR,05105,AR13758,West,26
AR,05105,AR13754,Hawkins,20
AR,05105,AR13756,Gammon,14
AR,05105,AR13751,Blankenship,12
AR,05105,AR13750,Carroll,10
AR,05105,AR13755,De La Fuente,8
AR,05105,AR13752,La Riva,4
AR,05105,AR13759,Myers,3
AR,05105,AR13769,Collins,2
AR,05105,AR13757,Pierce,2
AR,05107,AR13356,Biden,3561
AR,05107,AR12686,Trump,2393
AR,05107,AR13769,Collins,47
AR,05107,AR13758,West,44
AR,05107,AR13751,Blankenship,23
AR,05107,AR13754,Hawkins,16
AR,05107,AR13753,Jorgensen,15
AR,05107,AR13752,La Riva,14
AR,05107,AR13759,Myers,13
AR,05107,AR13756,Gammon,10
AR,05107,AR13757,Pierce,10
AR,05107,AR13750,Carroll,5
AR,05107,AR13755,De La Fuente,4
AR,05109,AR12686,Trump,3514
AR,05109,AR13356,Biden,643
AR,05109,AR13753,Jorgensen,41
AR,05109,AR13758,West,12
AR,05109,AR13759,Myers,6
AR,05109,AR13751,Blankenship,4
AR,05109,AR13750,Carroll,4
AR,05109,AR13754,Hawkins,4
AR,05109,AR13757,Pierce,4
AR,05109,AR13755,De La Fuente,3
AR,05109,AR13756,Gammon,3
AR,05109,AR13769,Collins,2
AR,05109,AR13752,La Riva,0
AR,05111,AR12686,Trump,5852
AR,05111,AR13356,Biden,1388
AR,05111,AR13753,Jorgensen,39
AR,05111,AR13751,Blankenship,38
AR,05111,AR13755,De La Fuente,21
AR,05111,AR13757,Pierce,18
AR,05111,AR13750,Carroll,14
AR,05111,AR13759,Myers,11
AR,05111,AR13754,Hawkins,10
AR,05111,AR13758,West,10
AR,05111,AR13769,Collins,9
AR,05111,AR13756,Gammon,6
AR,05111,AR13752,La Riva,2
AR,05113,AR12686,Trump,7018
AR,05113,AR13356,Biden,1242
AR,05113,AR13753,Jorgensen,82
AR,05113,AR13769,Collins,28
AR,05113,AR13751,Blankenship,23
AR,05113,AR13758,West,23
AR,05113,AR13756,Gammon,14
AR,05113,AR13754,Hawkins,10
AR,05113,AR13750,Carroll,8
AR,05113,AR13755,De La Fuente,8
AR,05113,AR13752,La Riva,4
AR,05113,AR13759,Myers,4
AR,05113,AR13757,Pierce,4
AR,05115,AR12686,Trump,18041
AR,05115,AR13356,Biden,5747
AR,05115,AR13753,Jorgensen,240
AR,05115,AR13758,West,74
AR,05115,AR13754,Hawkins,54
AR,05115,AR13769,Collins,51
AR,05115,AR13750,Carroll,37
AR,05115,AR13752,La Riva,25
AR,05115,AR13751,Blankenship,23
AR,05115,AR13757,Pierce,21
AR,05115,AR13755,De La Fuente,20
AR,05115,AR13756,Gammon,18
AR,05115,AR13759,Myers,16
AR,05117,AR12686,Trump,2764
AR,05117,AR13356,Biden,646
AR,05117,AR13753,Jorgensen,16
AR,05117,AR13757,Pierce,11
AR,05117,AR13758,West,8
AR,05117,AR13751,Blankenship,5
AR,05117,AR13769,Collins,3
AR,05117,AR13755,De La Fuente,3
AR,05117,AR13756,Gammon,3
AR,05117,AR13754,Hawkins,3
AR,05117,AR13750,Carroll,2
AR,05117,AR13759,Myers,1
AR,05117,AR13752,La Riva,0
AR,05119,AR13356,Biden,98855
AR,05119,AR12686,Trump,62389
AR,05119,AR13753,Jorgensen,1632
AR,05119,AR13758,West,711
AR,05119,AR13754,Hawkins,425
AR,05119,AR13769,Collins,349
AR,05119,AR13757,Pierce,286
AR,05119,AR13750,Carroll,229
AR,05119,AR13752,La Riva,178
AR,05119,AR13751,Blankenship,129
AR,05119,AR13759,Myers,119
AR,05119,AR13755,De La Fuente,93
AR,05119,AR13756,Gammon,73
AR,05121,AR12686,Trump,5327
AR,05121,AR13356,Biden,1203
AR,05121,AR13769,Collins,84
AR,05121,AR13753,Jorgensen,55
AR,05121,AR13758,West,35
AR,05121,AR13751,Blankenship,12
AR,05121,AR13754,Hawkins,10
AR,05121,AR13750,Carroll,9
AR,05121,AR13752,La Riva,9
AR,05121,AR13756,Gammon,8
AR,05121,AR13757,Pierce,7
AR,05121,AR13759,Myers,6
AR,05121,AR13755,De La Fuente,4
AR,05123,AR13356,Biden,3571
AR,05123,AR12686,Trump,3221
AR,05123,AR13757,Pierce,57
AR,05123,AR13759,Myers,40
AR,05123,AR13753,Jorgensen,37
AR,05123,AR13752,La Riva,27
AR,05123,AR13769,Collins,22
AR,05123,AR13754,Hawkins,21
AR,05123,AR13758,West,20
AR,05123,AR13756,Gammon,15
AR,05123,AR13751,Blankenship,11
AR,05123,AR13755,De La Fuente,8
AR,05123,AR13750,Carroll,4
AR,05125,AR12686,Trump,39519
AR,05125,AR13356,Biden,16042
AR,05125,AR13753,Jorgensen,595
AR,05125,AR13758,West,148
AR,05125,AR13769,Collins,132
AR,05125,AR13754,Hawkins,117
AR,05125,AR13757,Pierce,111
AR,05125,AR13756,Gammon,60
AR,05125,AR13751,Blankenship,54
AR,05125,AR13750,Carroll,43
AR,05125,AR13755,De La Fuente,36
AR,05125,AR13759,Myers,28
AR,05125,AR13752,La Riva,18
AR,05127,AR12686,Trump,1790
AR,05127,AR13356,Biden,364
AR,05127,AR13753,Jorgensen,18
AR,05127,AR13769,Collins,13
AR,05127,AR13756,Gammon,9
AR,05127,AR13751,Blankenship,7
AR,05127,AR13759,Myers,5
AR,05127,AR13757,Pierce,4
AR,05127,AR13754,Hawkins,3
AR,05127,AR13750,Carroll,2
AR,05127,AR13758,West,2
AR,05127,AR13755,De La Fuente,1
AR,05127,AR13752,La Riva,1
AR,05129,AR12686,Trump,3365
AR,05129,AR13356,Biden,587
AR,05129,AR13753,Jorgensen,30
AR,05129,AR13751,Blankenship,9
AR,05129,AR13758,West,7
AR,05129,AR13750,Carroll,5
AR,05129,AR13756,Gammon,4
AR,05129,AR13754,Hawkins,4
AR,05129,AR13757,Pierce,3
AR,05129,AR13769,Collins,2
AR,05129,AR13759,Myers,2
AR,05129,AR13755,De La Fuente,0
AR,05129,AR13752,La Riva,0
AR,05131,AR12686,Trump,31024
AR,05131,AR13356,Biden,14371
AR,05131,AR13753,Jorgensen,798
AR,05131,AR13758,West,147
AR,05131,AR13754,Hawkins,96
AR,05131,AR13769,Collins,92
AR,05131,AR13750,Carroll,66
AR,05131,AR13751,Blankenship,55
AR,05131,AR13757,Pierce,53
AR,05131,AR13755,De La Fuente,38
AR,05131,AR13756,Gammon,38
AR,05131,AR13759,Myers,31
AR,05131,AR13752,La Riva,29
AR,05133,AR12686,Trump,3884
AR,05133,AR13356,Biden,1116
AR,05133,AR13753,Jorgensen,55
AR,05133,AR13751,Blankenship,50
AR,05133,AR13759,Myers,19
AR,05133,AR13752,La Riva,18
AR,05133,AR13758,West,17
AR,05133,AR13750,Carroll,10
AR,05133,AR13754,Hawkins,10
AR,05133,AR13756,Gammon,8
AR,05133,AR13769,Collins,7
AR,05133,AR13755,De La Fuente,7
AR,05133,AR13757,Pierce,1
AR,05135,AR12686,Trump,5923
AR,05135,AR13356,Biden,1392
AR,05135,AR13753,Jorgensen,52
AR,05135,AR13769,Collins,36
AR,05135,AR13754,Hawkins,29
AR,05135,AR13757,Pierce,25
AR,05135,AR13755,De La Fuente,23
AR,05135,AR13751,Blankenship,20
AR,05135,AR13756,Gammon,17
AR,05135,AR13758,West,13
AR,05135,AR13750,Carroll,6
AR,05135,AR13752,La Riva,5
AR,05135,AR13759,Myers,3
AR,05137,AR12686,Trump,4605
AR,05137,AR13356,Biden,1173
AR,05137,AR13753,Jorgensen,47
AR,05137,AR13758,West,21
AR,05137,AR13751,Blankenship,18
AR,05137,AR13754,Hawkins,18
AR,05137,AR13769,Collins,9
AR,05137,AR13757,Pierce,9
AR,05137,AR13759,Myers,6
AR,05137,AR13755,De La Fuente,4
AR,05137,AR13756,Gammon,4
AR,05137,AR13750,Carroll,3
AR,05137,AR13752,La Riva,2
AR,05139,AR12686,Trump,10446
AR,05139,AR13356,Biden,5559
AR,05139,AR13753,Jorgensen,181
AR,05139,AR13751,Blankenship,74
AR,05139,AR13756,Gammon,48
AR,05139,AR13757,Pierce,47
AR,05139,AR13758,West,46
AR,05139,AR13754,Hawkins,36
AR,05139,AR13752,La Riva,36
AR,05139,AR13769,Collins,32
AR,05139,AR13750,Carroll,27
AR,05139,AR13759,Myers,12
AR,05139,AR13755,De La Fuente,4
AR,05141,AR12686,Trump,5962
AR,05141,AR13356,Biden,1566
AR,05141,AR13753,Jorgensen,53
AR,05141,AR13750,Carroll,22
AR,05141,AR13755,De La Fuente,22
AR,05141,AR13754,Hawkins,19
AR,05141,AR13757,Pierce,17
AR,05141,AR13758,West,14
AR,05141,AR13769,Collins,12
AR,05141,AR13751,Blankenship,6
AR,05141,AR13756,Gammon,5
AR,05141,AR13752,La Riva,4
AR,05141,AR13759,Myers,2
AR,05143,AR12686,Trump,47229
AR,05143,AR13356,Biden,43327
AR,05143,AR13753,Jorgensen,1404
AR,05143,AR13758,West,355
AR,05143,AR13754,Hawkins,310
AR,05143,AR13750,Carroll,212
AR,05143,AR13752,La Riva,128
AR,05143,AR13757,Pierce,110
AR,05143,AR13769,Collins,105
AR,05143,AR13756,Gammon,105
AR,05143,AR13751,Blankenship,95
AR,05143,AR13755,De La Fuente,51
AR,05143,AR13759,Myers,36
AR,05145,AR12686,Trump,24057
AR,05145,AR13356,Biden,5909
AR,05145,AR13753,Jorgensen,394
AR,05145,AR13758,West,78
AR,05145,AR13769,Collins,64
AR,05145,AR13754,Hawkins,40
AR,05145,AR13751,Blankenship,37
AR,05145,AR13757,Pierce,35
AR,05145,AR13750,Carroll,25
AR,05145,AR13755,De La Fuente,16
AR,05145,AR13752,La Riva,12
AR,05145,AR13756,Gammon,11
AR,05145,AR13759,Myers,11
AR,05147,AR12686,Trump,1543
AR,05147,AR13356,Biden,849
AR,05147,AR13753,Jorgensen,14
AR,05147,AR13759,Myers,12
AR,05147,AR13769,Collins,10
AR,05147,AR13758,West,9
AR,05147,AR13757,Pierce,7
AR,05147,AR13756,Gammon,6
AR,05147,AR13754,Hawkins,6
AR,05147,AR13755,De La Fuente,5
AR,05147,AR13752,La Riva,4
AR,05147,AR13751,Blankenship,3
AR,05147,AR13750,Carroll,1
AR,05149,AR12686,Trump,5205
AR,05149,AR13356,Biden,1275
AR,05149,AR13753,Jorgensen,66
AR,05149,AR13757,Pierce,44
AR,05149,AR13758,West,26
AR,05149,AR13755,De La Fuente,19
AR,05149,AR13752,La Riva,17
AR,05149,AR13769,Collins,14
AR,05149,AR13754,Hawkins,14
AR,05149,AR13756,Gammon,13
AR,05149,AR13751,Blankenship,8
AR,05149,AR13750,Carroll,5
AR,05149,AR13759,Myers,5
AZ,04001,AZ10391,Biden,17416
AZ,04001,AZ9677,Trump,7659
AZ,04001,AZ10407,Jorgensen,280
AZ,04003,AZ9677,Trump,31265
AZ,04003,AZ10391,Biden,21980
AZ,04003,AZ10407,Jorgensen,990
AZ,04005,AZ10391,Biden,44220
AZ,04005,AZ9677,Trump,26695
AZ,04005,AZ10407,Jorgensen,1498
AZ,04007,AZ9677,Trump,18375
AZ,04007,AZ10391,Biden,8943
AZ,04007,AZ10407,Jorgensen,342
AZ,04009,AZ9677,Trump,10747
AZ,04009,AZ10391,Biden,4034
AZ,04009,AZ10407,Jorgensen,212
AZ,04011,AZ9677,Trump,2433
AZ,04011,AZ10391,Biden,1182
AZ,04011,AZ10407,Jorgensen,70
AZ,04012,AZ9677,Trump,4542
AZ,04012,AZ10391,Biden,2050
AZ,04012,AZ10407,Jorgensen,79
AZ,04013,AZ10391,Biden,1023516
AZ,04013,AZ9677,Trump,977495
AZ,04013,AZ10407,Jorgensen,30959
AZ,04015,AZ9677,Trump,77724
AZ,04015,AZ10391,Biden,24687
AZ,04015,AZ10407,Jorgensen,1281
AZ,04017,AZ9677,Trump,27417
AZ,04017,AZ10391,Biden,23217
AZ,04017,AZ10407,Jorgensen,719
AZ,04019,AZ10391,Biden,295049
AZ,04019,AZ9677,Trump,197183
AZ,04019,AZ10407,Jorgensen,7164
AZ,04021,AZ9677,Trump,97654
AZ,04021,AZ10391,Biden,70039
AZ,04021,AZ10407,Jorgensen,2404
AZ,04023,AZ10391,Biden,13121
AZ,04023,AZ9677,Trump,6179
AZ,04023,AZ10407,Jorgensen,223
AZ,04025,AZ9677,Trump,90280
AZ,04025,AZ10391,Biden,49111
AZ,04025,AZ10407,Jorgensen,2046
AZ,04027,AZ9677,Trump,35766
AZ,04027,AZ10391,Biden,31562
AZ,04027,AZ10407,Jorgensen,1099
CA,06001,CA22519,Biden,459705
CA,06001,CA21873,Trump,91318
CA,06001,CA22526,Jorgensen,3758
CA,06001,CA22518,Hawkins,2928
CA,06001,CA22287,La Riva,1525
CA,06001,CA22525,De La Fuente,1297
CA,06003,CA22519,Biden,473
CA,06003,CA21873,Trump,238
CA,06003,CA22526,Jorgensen,14
CA,06003,CA22518,Hawkins,4
CA,06003,CA22287,La Riva,2
CA,06003,CA22525,De La Fuente,0
CA,06005,CA21873,Trump,13503
CA,06005,CA22519,Biden,8095
CA,06005,CA22526,Jorgensen,347
CA,06005,CA22518,Hawkins,108
CA,06005,CA22525,De La Fuente,64
CA,06005,CA22287,La Riva,41
CA,06007,CA22519,Biden,48629
CA,06007,CA21873,Trump,46370
CA,06007,CA22526,Jorgensen,1665
CA,06007,CA22518,Hawkins,483
CA,06007,CA22525,De La Fuente,305
CA,06007,CA22287,La Riva,268
CA,06009,CA21873,Trump,13275
CA,06009,CA22519,Biden,8804
CA,06009,CA22526,Jorgensen,250
CA,06009,CA22518,Hawkins,93
CA,06009,CA22525,De La Fuente,50
CA,06009,CA22287,La Riva,34
CA,06011,CA21873,Trump,4399
CA,06011,CA22519,Biden,3114
CA,06011,CA22526,Jorgensen,79
CA,06011,CA22525,De La Fuente,28
CA,06011,CA22287,La Riva,27
CA,06011,CA22518,Hawkins,25
CA,06013,CA22519,Biden,363370
CA,06013,CA21873,Trump,125703
CA,06013,CA22526,Jorgensen,4734
CA,06013,CA22518,Hawkins,2069
CA,06013,CA22525,De La Fuente,1458
CA,06013,CA22287,La Riva,980
CA,06015,CA21873,Trump,6201
CA,06015,CA22519,Biden,4565
CA,06015,CA22526,Jorgensen,141
CA,06015,CA22518,Hawkins,75
CA,06015,CA22525,De La Fuente,51
CA,06015,CA22287,La Riva,33
CA,06017,CA21873,Trump,60259
CA,06017,CA22519,Biden,50532
CA,06017,CA22526,Jorgensen,1820
CA,06017,CA22518,Hawkins,445
CA,06017,CA22525,De La Fuente,226
CA,06017,CA22287,La Riva,106
CA,06019,CA22519,Biden,170694
CA,06019,CA21873,Trump,146741
CA,06019,CA22526,Jorgensen,3314
CA,06019,CA22518,Hawkins,1255
CA,06019,CA22525,De La Fuente,926
CA,06019,CA22287,La Riva,551
CA,06021,CA21873,Trump,6139
CA,06021,CA22519,Biden,3315
CA,06021,CA22526,Jorgensen,100
CA,06021,CA22287,La Riva,30
CA,06021,CA22518,Hawkins,28
CA,06021,CA22525,De La Fuente,26
CA,06023,CA22519,Biden,31010
CA,06023,CA21873,Trump,13756
CA,06023,CA22526,Jorgensen,565
CA,06023,CA22518,Hawkins,329
CA,06023,CA22287,La Riva,160
CA,06023,CA22525,De La Fuente,141
CA,06025,CA22519,Biden,16732
CA,06025,CA21873,Trump,7909
CA,06025,CA22526,Jorgensen,154
CA,06025,CA22525,De La Fuente,109
CA,06025,CA22287,La Riva,106
CA,06025,CA22518,Hawkins,85
CA,06027,CA22519,Biden,4495
CA,06027,CA21873,Trump,4436
CA,06027,CA22526,Jorgensen,125
CA,06027,CA22518,Hawkins,41
CA,06027,CA22525,De La Fuente,29
CA,06027,CA22287,La Riva,21
CA,06029,CA21873,Trump,82524
CA,06029,CA22519,Biden,78269
CA,06029,CA22526,Jorgensen,1771
CA,06029,CA22525,De La Fuente,546
CA,06029,CA22518,Hawkins,533
CA,06029,CA22287,La Riva,506
CA,06031,CA21873,Trump,23169
CA,06031,CA22519,Biden,17729
CA,06031,CA22526,Jorgensen,575
CA,06031,CA22525,De La Fuente,175
CA,06031,CA22287,La Riva,165
CA,06031,CA22518,Hawkins,120
CA,06033,CA22519,Biden,6874
CA,06033,CA21873,Trump,3955
CA,06033,CA22526,Jorgensen,94
CA,06033,CA22518,Hawkins,71
CA,06033,CA22525,De La Fuente,26
CA,06033,CA22287,La Riva,18
CA,06035,CA21873,Trump,7722
CA,06035,CA22519,Biden,2596
CA,06035,CA22526,Jorgensen,107
CA,06035,CA22518,Hawkins,26
CA,06035,CA22525,De La Fuente,19
CA,06035,CA22287,La Riva,14
CA,06037,CA22519,Biden,2609329
CA,06037,CA21873,Trump,984383
CA,06037,CA22526,Jorgensen,28075
CA,06037,CA22518,Hawkins,17093
CA,06037,CA22287,La Riva,12420
CA,06037,CA22525,De La Fuente,12167
CA,06039,CA21873,Trump,28133
CA,06039,CA22519,Biden,22158
CA,06039,CA22526,Jorgensen,585
CA,06039,CA22518,Hawkins,207
CA,06039,CA22525,De La Fuente,168
CA,06039,CA22287,La Riva,154
CA,06041,CA22519,Biden,112921
CA,06041,CA21873,Trump,20505
CA,06041,CA22526,Jorgensen,1198
CA,06041,CA22518,Hawkins,553
CA,06041,CA22525,De La Fuente,290
CA,06041,CA22287,La Riva,200
CA,06043,CA21873,Trump,5921
CA,06043,CA22519,Biden,4056
CA,06043,CA22526,Jorgensen,151
CA,06043,CA22518,Hawkins,39
CA,06043,CA22525,De La Fuente,26
CA,06043,CA22287,La Riva,22
CA,06045,CA22519,Biden,18303
CA,06045,CA21873,Trump,6312
CA,06045,CA22526,Jorgensen,248
CA,06045,CA22518,Hawkins,179
CA,06045,CA22287,La Riva,90
CA,06045,CA22525,De La Fuente,39
CA,06047,CA22519,Biden,39977
CA,06047,CA21873,Trump,31402
CA,06047,CA22526,Jorgensen,700
CA,06047,CA22287,La Riva,331
CA,06047,CA22518,Hawkins,305
CA,06047,CA22525,De La Fuente,278
CA,06049,CA21873,Trump,2675
CA,06049,CA22519,Biden,1063
CA,06049,CA22526,Jorgensen,31
CA,06049,CA22287,La Riva,19
CA,06049,CA22518,Hawkins,14
CA,06049,CA22525,De La Fuente,12
CA,06051,CA22519,Biden,3884
CA,06051,CA21873,Trump,2433
CA,06051,CA22526,Jorgensen,114
CA,06051,CA22518,Hawkins,42
CA,06051,CA22525,De La Fuente,22
CA,06051,CA22287,La Riva,15
CA,06053,CA22519,Biden,93874
CA,06053,CA21873,Trump,34893
CA,06053,CA22526,Jorgensen,1348
CA,06053,CA22518,Hawkins,558
CA,06053,CA22525,De La Fuente,394
CA,06053,CA22287,La Riva,358
CA,06055,CA22519,Biden,40308
CA,06055,CA21873,Trump,15193
CA,06055,CA22526,Jorgensen,602
CA,06055,CA22518,Hawkins,222
CA,06055,CA22525,De La Fuente,159
CA,06055,CA22287,La Riva,105
CA,06057,CA22519,Biden,23593
CA,06057,CA21873,Trump,15716
CA,06057,CA22526,Jorgensen,439
CA,06057,CA22518,Hawkins,182
CA,06057,CA22525,De La Fuente,100
CA,06057,CA22287,La Riva,83
CA,06059,CA22519,Biden,792966
CA,06059,CA21873,Trump,655811
CA,06059,CA22526,Jorgensen,16820
CA,06059,CA22518,Hawkins,5617
CA,06059,CA22525,De La Fuente,4378
CA,06059,CA22287,La Riva,3249
CA,06061,CA21873,Trump,91472
CA,06061,CA22519,Biden,89924
CA,06061,CA22526,Jorgensen,2589
CA,06061,CA22518,Hawkins,547
CA,06061,CA22525,De La Fuente,406
CA,06061,CA22287,La Riva,215
CA,06063,CA21873,Trump,6247
CA,06063,CA22519,Biden,4465
CA,06063,CA22526,Jorgensen,142
CA,06063,CA22518,Hawkins,38
CA,06063,CA22525,De La Fuente,30
CA,06063,CA22287,La Riva,25
CA,06065,CA22519,Biden,304585
CA,06065,CA21873,Trump,245056
CA,06065,CA22526,Jorgensen,4667
CA,06065,CA22518,Hawkins,1651
CA,06065,CA22525,De La Fuente,1513
CA,06065,CA22287,La Riva,1262
CA,06067,CA22519,Biden,287507
CA,06067,CA21873,Trump,151776
CA,06067,CA22526,Jorgensen,4815
CA,06067,CA22518,Hawkins,1749
CA,06067,CA22525,De La Fuente,1361
CA,06067,CA22287,La Riva,1281
CA,06069,CA22519,Biden,15539
CA,06069,CA21873,Trump,9242
CA,06069,CA22526,Jorgensen,290
CA,06069,CA22518,Hawkins,75
CA,06069,CA22287,La Riva,73
CA,06069,CA22525,De La Fuente,66
CA,06071,CA22519,Biden,320057
CA,06071,CA21873,Trump,243419
CA,06071,CA22526,Jorgensen,5156
CA,06071,CA22518,Hawkins,2135
CA,06071,CA22525,De La Fuente,2009
CA,06071,CA22287,La Riva,1809
CA,06073,CA22519,Biden,895268
CA,06073,CA21873,Trump,549899
CA,06073,CA22526,Jorgensen,18699
CA,06073,CA22518,Hawkins,6430
CA,06073,CA22525,De La Fuente,4450
CA,06073,CA22287,La Riva,2457
CA,06075,CA22519,Biden,354224
CA,06075,CA21873,Trump,51289
CA,06075,CA22526,Jorgensen,2940
CA,06075,CA22518,Hawkins,2534
CA,06075,CA22287,La Riva,1397
CA,06075,CA22525,De La Fuente,1066
CA,06077,CA22519,Biden,93016
CA,06077,CA21873,Trump,59346
CA,06077,CA22526,Jorgensen,1316
CA,06077,CA22525,De La Fuente,536
CA,06077,CA22518,Hawkins,494
CA,06077,CA22287,La Riva,457
CA,06079,CA22519,Biden,76398
CA,06079,CA21873,Trump,53438
CA,06079,CA22526,Jorgensen,1673
CA,06079,CA22518,Hawkins,592
CA,06079,CA22525,De La Fuente,332
CA,06079,CA22287,La Riva,193
CA,06081,CA22519,Biden,225185
CA,06081,CA21873,Trump,54456
CA,06081,CA22526,Jorgensen,2306
CA,06081,CA22518,Hawkins,1035
CA,06081,CA22525,De La Fuente,736
CA,06081,CA22287,La Riva,529
CA,06083,CA22519,Biden,103902
CA,06083,CA21873,Trump,47471
CA,06083,CA22526,Jorgensen,1585
CA,06083,CA22518,Hawkins,715
CA,06083,CA22525,De La Fuente,507
CA,06083,CA22287,La Riva,391
CA,06085,CA22519,Biden,478155
CA,06085,CA21873,Trump,154515
CA,06085,CA22526,Jorgensen,6033
CA,06085,CA22518,Hawkins,2786
CA,06085,CA22525,De La Fuente,1668
CA,06085,CA22287,La Riva,1377
CA,06087,CA22519,Biden,109745
CA,06087,CA21873,Trump,25485
CA,06087,CA22526,Jorgensen,1609
CA,06087,CA22518,Hawkins,995
CA,06087,CA22525,De La Fuente,401
CA,06087,CA22287,La Riva,384
CA,06089,CA21873,Trump,57894
CA,06089,CA22519,Biden,28889
CA,06089,CA22526,Jorgensen,1197
CA,06089,CA22518,Hawkins,349
CA,06089,CA22525,De La Fuente,255
CA,06089,CA22287,La Riva,177
CA,06091,CA21873,Trump,1138
CA,06091,CA22519,Biden,730
CA,06091,CA22526,Jorgensen,27
CA,06091,CA22518,Hawkins,13
CA,06091,CA22525,De La Fuente,12
CA,06091,CA22287,La Riva,6
CA,06093,CA21873,Trump,12916
CA,06093,CA22519,Biden,9379
CA,06093,CA22526,Jorgensen,305
CA,06093,CA22518,Hawkins,109
CA,06093,CA22525,De La Fuente,77
CA,06093,CA22287,La Riva,50
CA,06095,CA22519,Biden,124752
CA,06095,CA21873,Trump,65558
